date,code,name,market,total_shares,foreign_shares,foreign_ratio
2025-10-07,2033,佳大,TWSE,80694536,349293,0.43
2025-10-07,2034,允強,TWSE,523547879,24367478,4.65
2025-10-07,2038,海光,TWSE,194134303,2562213,1.31
2025-10-07,2049,上銀,TWSE,353792240,101057491,28.56
2025-10-07,2059,川湖,TWSE,95297072,24735538,25.95
2025-10-07,2062,橋椿,TWSE,199994152,13909635,6.95
2025-10-07,2069,運錩,TWSE,166386836,1787276,1.07
2025-10-07,2101,南港,TWSE,733934904,45110044,6.14
2025-10-07,2102,泰豐,TWSE,473329207,18503294,3.9
2025-10-07,2103,台橡,TWSE,825709978,195074201,23.62
2025-10-07,2104,國際中橡,TWSE,984733625,75643572,7.68
2025-10-07,2105,正新,TWSE,3241415536,436212910,13.45
2025-10-07,2106,建大,TWSE,954890000,82700627,8.66
2025-10-07,2107,厚生,TWSE,303593400,18162196,5.98
2025-10-07,2108,南帝,TWSE,492416659,24627982,5.0
2025-10-07,2109,華豐,TWSE,279349134,41954772,15.01
2025-10-07,2114,鑫永銓,TWSE,77991707,3003286,3.85
2025-10-07,2115,六暉-KY,TWSE,104373163,45994122,44.06
2025-10-07,2201,裕隆,TWSE,1070001251,72175599,6.74
2025-10-07,2204,中華,TWSE,553620342,118125909,21.33
2025-10-07,2206,三陽工業,TWSE,797489604,69067324,8.66
2025-10-07,2207,和泰車,TWSE,557102768,127659971,22.91
2025-10-07,2208,台船,TWSE,1274539449,82662020,6.48
2025-10-07,2211,長榮鋼,TWSE,417091463,38011123,9.11
2025-10-07,2227,裕日車,TWSE,300000000,121367351,40.45
2025-10-07,2228,劍麟,TWSE,79531339,3691966,4.64
2025-10-07,2231,為升,TWSE,135917608,7276309,5.35
2025-10-07,2233,宇隆,TWSE,60288089,4198141,6.96
2025-10-07,2236,百達-KY,TWSE,53508189,32430236,60.6
2025-10-07,2239,英利-KY,TWSE,120346593,88868166,73.84
2025-10-07,2241,艾姆勒,TWSE,104602306,9087436,8.68
2025-10-07,2243,宏旭-KY,TWSE,69373596,17770700,25.61
2025-10-07,2247,汎德永業,TWSE,80708735,3659566,4.53
2025-10-07,2248,華勝-KY,TWSE,47600000,23751400,49.89
2025-10-07,2250,IKKA-KY,TWSE,36388226,2192331,6.02
2025-10-07,2254,巨鎧精密-創,TWSE,63907680,15014251,23.49
2025-10-07,2258,鴻華先進-創,TWSE,1741314000,6076500,0.34
2025-10-07,2301,光寶科,TWSE,2316775763,688355671,29.71
2025-10-07,2302,麗正,TWSE,166302881,2513410,1.51
2025-10-07,2303,聯電,TWSE,12556327419,3003655631,23.92
2025-10-07,2305,全友,TWSE,205660827,4301458,2.09
2025-10-07,2308,台達電,TWSE,2597543329,1723266351,66.34
2025-10-07,2312,金寶,TWSE,1504839211,175402896,11.65
2025-10-07,2313,華通,TWSE,1191820589,380331919,31.91
2025-10-07,2314,台揚,TWSE,252028320,5204577,2.06
2025-10-07,2316,楠梓電,TWSE,182740536,49062012,26.84
2025-10-07,2317,鴻海,TWSE,13891701949,5479120452,39.44
2025-10-07,2321,東訊,TWSE,30271929,24433,0.08
2025-10-07,2323,中環,TWSE,1089348328,106774157,9.8
2025-10-07,2324,仁寶,TWSE,4407146625,1622627708,36.81
2025-10-07,2327,國巨*,TWSE,2072965820,978446586,47.2
2025-10-07,2328,廣宇,TWSE,518346282,45700419,8.81
2025-10-07,2329,華泰,TWSE,560228333,57128516,10.19
2025-10-07,2330,台積電,TWSE,25932615521,19132950554,73.77
2025-10-07,2331,精英,TWSE,557402968,47088758,8.44
2025-10-07,2332,友訊,TWSE,602272073,88883633,14.75
2025-10-07,2337,旺宏,TWSE,1855826441,253468439,13.65
2025-10-07,2338,光罩,TWSE,316849183,10704861,3.37
2025-10-07,2340,台亞,TWSE,438622846,30757924,7.01
2025-10-07,2342,茂矽,TWSE,157568744,634411,0.4
2025-10-07,2344,華邦電,TWSE,4500000193,890218420,19.78
2025-10-07,2345,智邦,TWSE,561117897,330968211,58.98
2025-10-07,2347,聯強,TWSE,1667946968,454148759,27.22
2025-10-07,2348,海悅,TWSE,151898853,2868927,1.88
2025-10-07,2348A,海悅甲特,TWSE,30000000,130792,0.43
2025-10-07,2349,錸德,TWSE,693679663,85423963,12.31
2025-10-07,2351,順德,TWSE,182140249,13921270,7.64
2025-10-07,2352,佳世達,TWSE,1580506505,191407611,12.11
2025-10-07,2353,宏碁,TWSE,3047853828,576556564,18.91
2025-10-07,2354,鴻準,TWSE,1414485192,210564949,14.88
2025-10-07,2355,敬鵬,TWSE,397495420,41698406,10.49
2025-10-07,2356,英業達,TWSE,3587475066,484405351,13.5
2025-10-07,2357,華碩,TWSE,742760280,362005534,48.73
2025-10-07,2359,所羅門,TWSE,171471052,6067362,3.53
2025-10-07,2360,致茂,TWSE,425273742,266557367,62.67
2025-10-07,2362,藍天,TWSE,622263000,62273049,10.0
2025-10-07,2363,矽統,TWSE,514988161,25856698,5.02
2025-10-07,2364,倫飛,TWSE,40298960,7272649,18.04
2025-10-07,2365,昆盈,TWSE,221528496,3842495,1.73
2025-10-07,2367,燿華,TWSE,706253175,65787220,9.31
2025-10-07,2368,金像電,TWSE,491839505,128609281,26.14
2025-10-07,2369,菱生,TWSE,380102344,49226218,12.95
2025-10-07,2371,大同,TWSE,2150834851,211618932,9.83
2025-10-07,2373,震旦行,TWSE,236202518,1882192,0.79
2025-10-07,2374,佳能,TWSE,324087133,29301702,9.04
2025-10-07,2375,凱美,TWSE,108675334,5386056,4.95
2025-10-07,2376,技嘉,TWSE,669888886,149503851,22.31
2025-10-07,2377,微星,TWSE,844856199,176900397,20.93
2025-10-07,2379,瑞昱,TWSE,512863641,244188055,47.61
2025-10-07,2380,虹光,TWSE,216934084,585322,0.26
2025-10-07,2382,廣達,TWSE,3862627432,876121696,22.68
2025-10-07,2383,台光電,TWSE,346773599,156882901,45.24
2025-10-07,2385,群光,TWSE,760053172,142884467,18.79
2025-10-07,2387,精元,TWSE,195251051,27117953,13.88
2025-10-07,2388,威盛,TWSE,555600941,69729685,12.55
2025-10-07,2390,云辰,TWSE,192619442,4740520,2.46
2025-10-07,2392,正崴,TWSE,512326940,34457394,6.72
2025-10-07,2393,億光,TWSE,443393086,91474658,20.63
2025-10-07,2395,研華,TWSE,864167125,295267880,34.16
2025-10-07,2397,友通,TWSE,114488857,17984330,15.7
2025-10-07,2399,映泰,TWSE,178100000,15346787,8.61
2025-10-07,2401,凌陽,TWSE,591994919,55497241,9.37
2025-10-07,2402,毅嘉,TWSE,307536533,48492083,15.76
2025-10-07,2404,漢唐,TWSE,190586698,67474464,35.4
2025-10-07,2405,輔信,TWSE,343427303,19361450,5.63
2025-10-07,2406,國碩,TWSE,350905689,24424452,6.96
2025-10-07,2408,南亞科,TWSE,3098627894,489638223,15.8
2025-10-07,2409,友達,TWSE,7547098972,1718604003,22.77
2025-10-07,2412,中華電,TWSE,7757446545,1367659640,17.63
2025-10-07,2413,環科,TWSE,127359200,3823880,3.0
2025-10-07,2414,精技,TWSE,161735846,9146322,5.65
2025-10-07,2415,錩新,TWSE,90000000,18275787,20.3
2025-10-07,2417,圓剛,TWSE,157463864,3807995,2.41
2025-10-07,2419,仲琦,TWSE,321317229,4611112,1.43
2025-10-07,2420,新巨,TWSE,152648688,8363120,5.47
2025-10-07,2421,建準,TWSE,273443669,94876767,34.69
2025-10-07,2423,固緯,TWSE,145047289,8972200,6.18
2025-10-07,2424,隴華,TWSE,57985000,1848955,3.18
2025-10-07,2425,承啟,TWSE,96498831,8932753,9.25
2025-10-07,2426,鼎元,TWSE,300622252,23305221,7.75
2025-10-07,2427,三商電,TWSE,197301339,7065500,3.58
2025-10-07,2428,興勤,TWSE,128112726,16718406,13.04
2025-10-07,2429,銘旺科,TWSE,85500000,4075086,4.76
2025-10-07,2430,燦坤,TWSE,116800000,3789050,3.24
2025-10-07,2431,聯昌,TWSE,110927014,2506625,2.25
2025-10-07,2432,倚天酷碁-創,TWSE,61860000,348300,0.56
2025-10-07,2433,互盛電,TWSE,144496011,1232649,0.85
2025-10-07,2434,統懋,TWSE,37000000,344886,0.93
2025-10-07,2436,偉詮電,TWSE,201528074,11446538,5.67
2025-10-07,2438,翔耀,TWSE,65195641,275395,0.42
2025-10-07,2439,美律,TWSE,253895414,22850067,8.99
2025-10-07,2440,太空梭,TWSE,139117271,692244,0.49
2025-10-07,2441,超豐,TWSE,568845921,79586224,13.99
2025-10-07,2442,新美齊,TWSE,268905778,5730835,2.13
2025-10-07,2444,兆勁,TWSE,101569573,866666,0.85
2025-10-07,2449,京元電子,TWSE,1222745065,429776454,35.14
2025-10-07,2450,神腦,TWSE,258252657,3394386,1.31
2025-10-07,2451,創見,TWSE,430712675,46048272,10.69
2025-10-07,2453,凌群,TWSE,100000000,6736907,6.73
2025-10-07,2454,聯發科,TWSE,1603928550,928834995,57.9
2025-10-07,2455,全新,TWSE,184905918,43504358,23.52
2025-10-07,2457,飛宏,TWSE,431208416,23580720,5.46
2025-10-07,2458,義隆,TWSE,303880392,40787692,13.42
2025-10-07,2459,敦吉,TWSE,105595615,17847659,16.9
2025-10-07,2460,建通,TWSE,169200000,1553617,0.91
2025-10-07,2461,光群雷,TWSE,173617284,8839202,5.09
2025-10-07,2462,良得電,TWSE,150144074,3752037,2.49
2025-10-07,2464,盟立,TWSE,206451226,4125667,1.99
2025-10-07,2465,麗臺,TWSE,83946031,1807124,2.15
2025-10-07,2466,冠西電,TWSE,173458697,19962229,11.5
2025-10-07,2467,志聖,TWSE,156755348,14551434,9.28
2025-10-07,2468,華經,TWSE,69961249,820973,1.17
2025-10-07,2471,資通,TWSE,47253890,1566680,3.31
2025-10-07,2472,立隆電,TWSE,164735137,15889538,9.64
2025-10-07,2474,可成,TWSE,623669068,160003657,25.65
2025-10-07,2476,鉅祥,TWSE,210896003,20141541,9.55
2025-10-07,2477,美隆電,TWSE,158573244,37721803,23.78
2025-10-07,2478,大毅,TWSE,144731339,7835501,5.41
2025-10-07,2480,敦陽科,TWSE,106360291,14945311,14.05
2025-10-07,2481,強茂,TWSE,382114927,44903397,11.75
2025-10-07,2482,連宇,TWSE,77882711,933003,1.19
2025-10-07,2483,百容,TWSE,109093807,783615,0.71
2025-10-07,2484,希華,TWSE,159421022,9147366,5.73
2025-10-07,2485,兆赫,TWSE,317689037,10949652,3.44
2025-10-07,2486,一詮,TWSE,233958579,15679948,6.7
2025-10-07,2488,漢平,TWSE,79999433,3764206,4.7
2025-10-07,2489,瑞軒,TWSE,610000000,64638058,10.59
2025-10-07,2491,吉祥全,TWSE,82008000,4495487,5.48
2025-10-07,2492,華新科,TWSE,485804774,47518130,9.78
2025-10-07,2493,揚博,TWSE,126796629,4733131,3.73
2025-10-07,2495,普安,TWSE,273551538,22859016,8.35
2025-10-07,2496,卓越,TWSE,19100440,4378692,22.92
2025-10-07,2497,怡利電,TWSE,122799676,4050686,3.29
2025-10-07,2498,宏達電,TWSE,835198486,83905232,10.04
2025-10-07,2501,國建,TWSE,1159561059,102284034,8.82
2025-10-07,2504,國產,TWSE,1180000000,109873948,9.31
2025-10-07,2505,國揚,TWSE,380000000,17737318,4.66
2025-10-07,2506,太設,TWSE,387000000,18701424,4.83
2025-10-07,2509,全坤建,TWSE,224550530,3382203,1.5
2025-10-07,2511,太子,TWSE,1623326147,79751916,4.91
2025-10-07,2514,龍邦,TWSE,394729278,10358547,2.62
2025-10-07,2515,中工,TWSE,1530899822,189050552,12.34
2025-10-07,2516,新建,TWSE,226278457,7840606,3.46
2025-10-07,2520,冠德,TWSE,609487110,53687692,8.8
2025-10-07,2524,京城,TWSE,369419600,2417226,0.65
2025-10-07,2527,宏璟,TWSE,270306000,113432624,41.96
2025-10-07,2528,皇普,TWSE,434026467,11289890,2.6
2025-10-07,2530,華建,TWSE,839988000,35917587,4.27
2025-10-07,2534,宏盛,TWSE,474227970,32633573,6.88
2025-10-07,2535,達欣工,TWSE,270793967,20372026,7.52
2025-10-07,2536,宏普,TWSE,332808652,30034285,9.02
2025-10-07,2537,聯上發,TWSE,300557795,8443435,2.8
2025-10-07,2538,基泰,TWSE,445025495,43372310,9.74
2025-10-07,2539,櫻花建,TWSE,1193102581,28052303,2.35
2025-10-07,2540,愛山林,TWSE,674909975,14573192,2.15
2025-10-07,2542,興富發,TWSE,2070555751,193448398,9.34
2025-10-07,2543,皇昌,TWSE,532383961,10148676,1.9
2025-10-07,2545,皇翔,TWSE,379734808,12075237,3.17
2025-10-07,2546,根基,TWSE,130524193,3614477,2.76
2025-10-07,2547,日勝生,TWSE,1035094649,177969849,17.19
2025-10-07,2548,華固,TWSE,319718697,37998467,11.88
2025-10-07,2597,潤弘,TWSE,310716000,9117303,2.93
2025-10-07,2601,益航,TWSE,824776067,106131360,12.86
2025-10-07,2603,長榮,TWSE,2165042996,390835911,18.05
2025-10-07,2605,新興,TWSE,585353297,197117789,33.67
2025-10-07,2606,裕民,TWSE,845055712,67971125,8.04
2025-10-07,2607,榮運,TWSE,533570547,49031069,9.18
2025-10-07,2608,嘉里大榮,TWSE,467000498,21513756,4.6
2025-10-07,2609,陽明,TWSE,3492104270,460251843,13.17
2025-10-07,2610,華航,TWSE,6083923559,1094951185,17.99
2025-10-07,2611,志信,TWSE,189002272,2765226,1.46
2025-10-07,2612,中航,TWSE,197484593,9917807,5.02
2025-10-07,2613,中櫃,TWSE,148423458,2604468,1.75
2025-10-07,2614,東森,TWSE,327264946,12237634,3.73
2025-10-07,2615,萬海,TWSE,2806146293,1086384609,38.71
2025-10-07,2616,山隆,TWSE,137281827,2573043,1.87
2025-10-07,2617,台航,TWSE,417294487,19577761,4.69
2025-10-07,2618,長榮航,TWSE,5400444335,1321363745,24.46
2025-10-07,2630,亞航,TWSE,209438204,9959366,4.75
2025-10-07,2633,台灣高鐵,TWSE,5628293058,603910398,10.72
2025-10-07,2634,漢翔,TWSE,941867101,47404988,5.03
2025-10-07,2636,台驊控股,TWSE,141835230,12185476,8.59
2025-10-07,2637,慧洋-KY,TWSE,746409199,58070481,7.77
2025-10-07,2642,宅配通,TWSE,95467000,5150828,5.39
2025-10-07,2645,長榮航太,TWSE,374570962,47528507,12.68
2025-10-07,2646,星宇航空,TWSE,3008735000,82170366,2.73
2025-10-07,2701,萬企,TWSE,449967838,2090587,0.46
2025-10-07,2702,華園,TWSE,156613249,61674655,39.38
2025-10-07,2704,國賓,TWSE,366923343,38942442,10.61
2025-10-07,2705,六福,TWSE,191312830,3871539,2.02
2025-10-07,2706,第一店,TWSE,499998346,13407329,2.68
2025-10-07,2707,晶華,TWSE,127403238,10194533,8.0
2025-10-07,2712,遠雄來,TWSE,105000000,176614,0.16
2025-10-07,2722,夏都,TWSE,143169696,547832,0.38
2025-10-07,2723,美食-KY,TWSE,180000000,85053991,47.25
2025-10-07,2727,王品,TWSE,84451109,21904434,25.93
2025-10-07,2731,雄獅,TWSE,93277739,22050033,23.63
2025-10-07,2739,寒舍,TWSE,91526000,3142521,3.43
2025-10-07,2748,雲品,TWSE,105778740,771846,0.72
2025-10-07,2753,八方雲集,TWSE,66644796,9169259,13.75
2025-10-07,2762,世界健身-KY,TWSE,112500000,92922527,82.59
2025-10-07,2801,彰銀,TWSE,11766046253,2186179852,18.58
2025-10-07,2812,台中銀,TWSE,5921625921,635101289,10.72
2025-10-07,2816,旺旺保,TWSE,223608000,3791725,1.69
2025-10-07,2820,華票,TWSE,1342960000,118140385,8.79
2025-10-07,2832,台產,TWSE,362200400,17264345,4.76
2025-10-07,2834,臺企銀,TWSE,9718061849,1847755606,19.01
2025-10-07,2836,高雄銀,TWSE,1839916985,132788880,7.21
2025-10-07,2836A,高雄銀甲特,TWSE,40000000,9748,0.02
2025-10-07,2838,聯邦銀,TWSE,4340551779,181086606,4.17
2025-10-07,2838A,聯邦銀甲特,TWSE,200000000,290573,0.14
2025-10-07,2845,遠東銀,TWSE,4865284731,441358306,9.07
2025-10-07,2849,安泰銀,TWSE,1957609349,1152365062,58.86
2025-10-07,2850,新產,TWSE,315963300,32937654,10.42
2025-10-07,2851,中再保,TWSE,800388750,24426737,3.05
2025-10-07,2852,第一保,TWSE,301163784,16675039,5.53
2025-10-07,2855,統一證,TWSE,1601414478,157598001,9.84
2025-10-07,2867,三商壽,TWSE,5899501044,387521892,6.56
2025-10-07,2880,華南金,TWSE,13916965089,2427422775,17.44
2025-10-07,2881,富邦金,TWSE,13665721905,2224274598,16.27
2025-10-07,2881A,富邦特,TWSE,600000000,75264,0.01
2025-10-07,2881B,富邦金乙特,TWSE,666660000,157672,0.02
2025-10-07,2881C,富邦金丙特,TWSE,333330000,362375,0.1
2025-10-07,2882,國泰金,TWSE,14669210128,2586380848,17.63
2025-10-07,2882A,國泰特,TWSE,833300000,178156,0.02
2025-10-07,2882B,國泰金乙特,TWSE,700000000,4848110,0.69
2025-10-07,2883,凱基金,TWSE,16806960337,4379953856,26.06
2025-10-07,2883B,凱基金乙特,TWSE,1582142374,73011873,4.61
2025-10-07,2884,玉山金,TWSE,16174000000,5505268025,34.03
2025-10-07,2885,元大金,TWSE,13331149946,3316674749,24.87
2025-10-07,2886,兆豐金,TWSE,14833378282,3090013898,20.83
2025-10-07,2887,台新新光金,TWSE,24866399230,5817601796,23.39
2025-10-07,2887E,台新新光戊特一,TWSE,500000000,812254,0.16
2025-10-07,2887F,台新新光戊特二,TWSE,300000000,121000,0.04
2025-10-07,2887G,台新新光庚特一,TWSE,75000000,48877,0.06
2025-10-07,2887H,台新新光庚特二,TWSE,219668000,490845,0.22
2025-10-07,2887I,台新新光辛特,TWSE,3096420552,235810241,7.61
2025-10-07,2889,國票金,TWSE,3633563471,330267090,9.08
2025-10-07,2890,永豐金,TWSE,14502322275,3766002090,25.96
2025-10-07,2891,中信金,TWSE,19649766114,6351839056,32.32
2025-10-07,2891B,中信金乙特,TWSE,333330000,78844,0.02
2025-10-07,2891C,中信金丙特,TWSE,166660000,18570,0.01
2025-10-07,2892,第一金,TWSE,14379468650,3540568762,24.62
2025-10-07,2897,王道銀行,TWSE,2805357878,162441744,5.79
2025-10-07,2897B,王道銀乙特,TWSE,250000000,98823,0.03
2025-10-07,2901,欣欣,TWSE,73043283,207425,0.28
2025-10-07,2903,遠百,TWSE,1416940589,142146688,10.03
2025-10-07,2904,匯僑,TWSE,77834432,323257,0.41
2025-10-07,2905,三商,TWSE,1110371703,46531097,4.19
2025-10-07,2906,高林,TWSE,209116648,3581336,1.71
2025-10-07,2908,特力,TWSE,509887558,8280171,1.62
2025-10-07,2910,統領,TWSE,175403000,444463,0.25
2025-10-07,2911,麗嬰房,TWSE,105125999,22354342,21.26
2025-10-07,2912,統一超,TWSE,1039622255,211015858,20.29
2025-10-07,2913,農林,TWSE,790000000,45245489,5.72
2025-10-07,2915,潤泰全,TWSE,1104318772,72999723,6.61
2025-10-07,2923,鼎固-KY,TWSE,1740296982,1729522234,99.38
2025-10-07,2929,淘帝-KY,TWSE,109493838,21639645,19.76
2025-10-07,2939,永邑-KY,TWSE,45548665,9015174,19.79
2025-10-07,2945,三商家購,TWSE,67500000,164589,0.24
2025-10-07,3002,歐格,TWSE,102000000,1251169,1.22
2025-10-07,3003,健和興,TWSE,155654890,4616950,2.96
2025-10-07,3004,豐達科,TWSE,55685055,2514051,4.51
2025-10-07,3005,神基,TWSE,620215900,141302480,22.78
2025-10-07,3006,晶豪科,TWSE,286172238,31453499,10.99
2025-10-07,3008,大立光,TWSE,133468197,43908088,32.89
2025-10-07,3010,華立,TWSE,259436817,24942444,9.61
2025-10-07,3011,今皓,TWSE,112719251,5301715,4.7
2025-10-07,3013,晟銘電,TWSE,205138930,8599509,4.19
2025-10-07,3014,聯陽,TWSE,166035124,41341920,24.89
2025-10-07,3015,全漢,TWSE,187261950,18794714,10.03
2025-10-07,3016,嘉晶,TWSE,288541819,3562188,1.23
2025-10-07,3017,奇鋐,TWSE,388167157,197217246,50.8
2025-10-07,3018,隆銘綠能,TWSE,75377715,189950,0.25
2025-10-07,3019,亞光,TWSE,279243901,24949259,8.93
2025-10-07,3021,鴻名,TWSE,94890000,4525210,4.76
2025-10-07,3022,威強電,TWSE,176597790,28965671,16.4
2025-10-07,3023,信邦,TWSE,240069014,87214868,36.32
2025-10-07,3024,憶聲,TWSE,277157496,9610202,3.46
2025-10-07,3025,星通,TWSE,56736440,1166930,2.05
2025-10-07,3026,禾伸堂,TWSE,165890318,20799014,12.53
2025-10-07,3027,盛達,TWSE,116039561,4046594,3.48
2025-10-07,3028,增你強,TWSE,237241193,18373222,7.74
2025-10-07,3029,零壹,TWSE,167005212,9694807,5.8
2025-10-07,3030,德律,TWSE,236216000,35591540,15.06
2025-10-07,3031,佰鴻,TWSE,173203224,3486357,2.01
2025-10-07,3032,偉訓,TWSE,113285626,10148578,8.95
2025-10-07,3033,威健,TWSE,478694110,33337395,6.96
2025-10-07,3034,聯詠,TWSE,608511469,180401654,29.64
2025-10-07,3035,智原,TWSE,260550313,20921653,8.02
2025-10-07,3036,文曄,TWSE,1121621401,165812387,14.78
2025-10-07,3036A,文曄甲特,TWSE,135000000,186390,0.13
2025-10-07,3037,欣興,TWSE,1529664197,508995140,33.27
2025-10-07,3038,全台,TWSE,157407603,11689730,7.42
2025-10-07,3040,遠見,TWSE,63000000,1238457,1.96
2025-10-07,3041,揚智,TWSE,140223647,12868860,9.17
2025-10-07,3042,晶技,TWSE,342992971,40045768,11.67
2025-10-07,3043,科風,TWSE,38975634,460133,1.18
2025-10-07,3044,健鼎,TWSE,525605898,221742674,42.18
2025-10-07,3045,台灣大,TWSE,3723261811,573126698,15.39
2025-10-07,3046,建碁,TWSE,78448013,2292801,2.92
2025-10-07,3047,訊舟,TWSE,223700858,4756927,2.12
2025-10-07,3048,益登,TWSE,269829794,6652413,2.46
2025-10-07,3049,精金,TWSE,802010529,38814241,4.83
2025-10-07,3050,鈺德,TWSE,154984450,13697592,8.83
2025-10-07,3051,力特,TWSE,167000000,3606367,2.15
2025-10-07,3052,夆典,TWSE,235245771,8614442,3.66
2025-10-07,3054,立萬利,TWSE,80651041,257300,0.31
2025-10-07,3055,蔚華科,TWSE,114974918,1112223,0.96
2025-10-07,3056,富華新,TWSE,480555051,19550448,4.06
2025-10-07,3057,喬鼎,TWSE,60325729,1186007,1.96
2025-10-07,3058,立德,TWSE,201722779,7207888,3.57
2025-10-07,3059,華晶科,TWSE,307242025,51188178,16.66
2025-10-07,3060,銘異,TWSE,137563190,8840769,6.42
2025-10-07,3062,建漢,TWSE,330177418,29206389,8.84
2025-10-07,3090,日電貿,TWSE,216567150,19274691,8.9
2025-10-07,3092,鴻碩,TWSE,106552030,1359669,1.27
2025-10-07,3094,聯傑,TWSE,83117089,1654201,1.99
2025-10-07,3130,一零四,TWSE,33190700,7390961,22.26
2025-10-07,3135,凌航,TWSE,77493405,1921049,2.47
2025-10-07,3138,耀登,TWSE,50310363,992953,1.97
2025-10-07,3149,正達,TWSE,226233604,10082998,4.45
2025-10-07,3150,鈺寶-創,TWSE,44377001,198001,0.44
2025-10-07,3164,景岳,TWSE,86010364,367671,0.42
2025-10-07,3167,大量,TWSE,88361787,3834313,4.33
2025-10-07,3168,眾福科,TWSE,78099649,895759,1.14
2025-10-07,3189,景碩,TWSE,456834860,75118037,16.44
2025-10-07,3209,全科,TWSE,234712751,8681533,3.69
2025-10-07,3229,晟鈦,TWSE,64263000,183825,0.28
2025-10-07,3231,緯創,TWSE,3180412250,1077167423,33.86
2025-10-07,3257,虹冠電,TWSE,79823590,2116088,2.65
2025-10-07,3266,昇陽,TWSE,352314309,29048792,8.24
2025-10-07,3296,勝德,TWSE,96724450,3306998,3.41
2025-10-07,3305,昇貿,TWSE,134237474,5374330,4.0
2025-10-07,3308,聯德,TWSE,60000000,485284,0.8
2025-10-07,3311,閎暉,TWSE,100000000,1740212,1.74
2025-10-07,3312,弘憶股,TWSE,162625455,2408368,1.48
2025-10-07,3321,同泰,TWSE,53113769,227388,0.42
2025-10-07,3338,泰碩,TWSE,87908141,2092150,2.37
2025-10-07,3346,麗清,TWSE,121228352,3604701,2.97
2025-10-07,3356,奇偶,TWSE,79941672,2932483,3.66
2025-10-07,3376,新日興,TWSE,195763822,59653249,30.47
2025-10-07,3380,明泰,TWSE,541718460,33296990,6.14
2025-10-07,3406,玉晶光,TWSE,112743063,30622135,27.16
2025-10-07,3413,京鼎,TWSE,108022907,24850431,23.0
2025-10-07,3416,融程電,TWSE,79746502,3389046,4.24
2025-10-07,3419,譁裕,TWSE,120480417,1716022,1.42
2025-10-07,3432,台端,TWSE,42230000,1211405,2.86
2025-10-07,3437,榮創,TWSE,144548000,7111293,4.91
2025-10-07,3443,創意,TWSE,134011911,32263589,24.07
2025-10-07,3447,展達,TWSE,77331120,648801,0.83
