date,code,name,foreign_net,trust_net,dealer_net,market
2025-09-11,2375,凱美,135000,0,0,TWSE
2025-09-11,2376,技嘉,117990,7000,0,TWSE
2025-09-11,2377,微星,1767361,345,0,TWSE
2025-09-11,2379,瑞昱,1363693,337949,0,TWSE
2025-09-11,2382,廣達,5463350,746784,0,TWSE
2025-09-11,2383,台光電,792804,346436,0,TWSE
2025-09-11,2385,群光,317003,83134,0,TWSE
2025-09-11,2387,精元,460000,0,0,TWSE
2025-09-11,2388,威盛,2445800,0,0,TWSE
2025-09-11,2390,云辰,229000,0,0,TWSE
2025-09-11,2392,正崴,734000,0,0,TWSE
2025-09-11,2393,億光,263000,43033,0,TWSE
2025-09-11,2395,研華,247861,20551,0,TWSE
2025-09-11,2397,友通,180000,0,0,TWSE
2025-09-11,2399,映泰,87000,0,0,TWSE
2025-09-11,2401,凌陽,1087800,5000,0,TWSE
2025-09-11,2402,毅嘉,200000,0,0,TWSE
2025-09-11,2404,漢唐,122729,178128,0,TWSE
2025-09-11,2405,輔信,45000,0,0,TWSE
2025-09-11,2406,國碩,1007000,0,0,TWSE
2025-09-11,2408,南亞科,43270512,246000,0,TWSE
2025-09-11,2409,友達,24234852,36600,0,TWSE
2025-09-11,2412,中華電,39759,281000,0,TWSE
2025-09-11,2413,環科,49000,0,0,TWSE
2025-09-11,2414,精技,29000,0,0,TWSE
2025-09-11,2415,錩新,4000,0,0,TWSE
2025-09-11,2417,圓剛,93000,0,0,TWSE
2025-09-11,2419,仲琦,100000,0,0,TWSE
2025-09-11,2420,新巨,542000,20000,0,TWSE
2025-09-11,2421,建準,783930,0,0,TWSE
2025-09-11,2423,固緯,34020,0,0,TWSE
2025-09-11,2424,隴華,9000,0,0,TWSE
2025-09-11,2425,承啟,49000,0,0,TWSE
2025-09-11,2426,鼎元,41000,0,0,TWSE
2025-09-11,2427,三商電,321000,0,0,TWSE
2025-09-11,2428,興勤,57000,0,0,TWSE
2025-09-11,2429,銘旺科,942200,0,0,TWSE
2025-09-11,2430,燦坤,1000,0,0,TWSE
2025-09-11,2431,聯昌,1069000,0,0,TWSE
2025-09-11,2432,倚天酷碁-創,0,0,0,TWSE
2025-09-11,2433,互盛電,0,0,0,TWSE
2025-09-11,2436,偉詮電,389200,4000,0,TWSE
2025-09-11,2438,翔耀,8000,0,0,TWSE
2025-09-11,2439,美律,446000,1075478,0,TWSE
2025-09-11,2440,太空梭,11000,0,0,TWSE
2025-09-11,2441,超豐,551000,466000,0,TWSE
2025-09-11,2442,新美齊,271291,0,0,TWSE
2025-09-11,2444,兆勁,57000,0,0,TWSE
2025-09-11,2449,京元電子,4134562,95000,0,TWSE
2025-09-11,2450,神腦,31950,0,0,TWSE
2025-09-11,2451,創見,743000,53800,0,TWSE
2025-09-11,2453,凌群,231000,0,0,TWSE
2025-09-11,2454,聯發科,635841,184110,0,TWSE
2025-09-11,2455,全新,555000,957000,0,TWSE
2025-09-11,2457,飛宏,50000,0,0,TWSE
2025-09-11,2458,義隆,716013,405166,0,TWSE
2025-09-11,2459,敦吉,10000,0,0,TWSE
2025-09-11,2460,建通,15000,0,0,TWSE
2025-09-11,2461,光群雷,52000,0,0,TWSE
2025-09-11,2462,良得電,277000,0,0,TWSE
2025-09-11,2464,盟立,1015600,0,0,TWSE
2025-09-11,2465,麗臺,90000,0,0,TWSE
2025-09-11,2466,冠西電,110000,0,0,TWSE
2025-09-11,2467,志聖,1296900,3000,0,TWSE
2025-09-11,2468,華經,178990,0,0,TWSE
2025-09-11,2471,資通,43000,0,0,TWSE
2025-09-11,2472,立隆電,209980,1000,0,TWSE
2025-09-11,2474,可成,61395,840143,0,TWSE
2025-09-11,2476,鉅祥,1308000,0,0,TWSE
2025-09-11,2477,美隆電,19000,0,0,TWSE
2025-09-11,2478,大毅,47000,0,0,TWSE
2025-09-11,2480,敦陽科,26000,106000,0,TWSE
2025-09-11,2481,強茂,3613204,1342000,0,TWSE
2025-09-11,2482,連宇,1000,0,0,TWSE
2025-09-11,2483,百容,5000,0,0,TWSE
2025-09-11,2484,希華,243000,0,0,TWSE
2025-09-11,2485,兆赫,357000,0,0,TWSE
2025-09-11,2486,一詮,5000,0,0,TWSE
2025-09-11,2488,漢平,270000,0,0,TWSE
2025-09-11,2489,瑞軒,2371000,0,0,TWSE
2025-09-11,2491,吉祥全,7000,0,0,TWSE
2025-09-11,2492,華新科,141000,0,0,TWSE
2025-09-11,2493,揚博,363980,0,0,TWSE
2025-09-11,2495,普安,778950,30000,0,TWSE
2025-09-11,2496,卓越,8000,0,0,TWSE
2025-09-11,2497,怡利電,111000,0,0,TWSE
2025-09-11,2498,宏達電,4578860,4000,0,TWSE
2025-09-11,2501,國建,1063000,0,0,TWSE
2025-09-11,2504,國產,2040000,328147,0,TWSE
2025-09-11,2505,國揚,119000,0,0,TWSE
2025-09-11,2506,太設,74000,0,0,TWSE
2025-09-11,2509,全坤建,6000,0,0,TWSE
2025-09-11,2511,太子,372000,0,0,TWSE
2025-09-11,2514,龍邦,25000,0,0,TWSE
2025-09-11,2515,中工,3210850,0,0,TWSE
2025-09-11,2516,新建,116000,0,0,TWSE
2025-09-11,2520,冠德,365000,413000,0,TWSE
2025-09-11,2524,京城,17000,0,0,TWSE
2025-09-11,2527,宏璟,10000,1656,0,TWSE
2025-09-11,2528,皇普,28000,0,0,TWSE
2025-09-11,2530,華建,320000,0,0,TWSE
2025-09-11,2534,宏盛,55000,0,0,TWSE
2025-09-11,2535,達欣工,71000,0,0,TWSE
2025-09-11,2536,宏普,62000,0,0,TWSE
2025-09-11,2537,聯上發,218000,0,0,TWSE
2025-09-11,2538,基泰,104000,0,0,TWSE
2025-09-11,2539,櫻花建,477208,4036,0,TWSE
2025-09-11,2540,愛山林,444000,0,0,TWSE
2025-09-11,2542,興富發,1466000,82000,0,TWSE
2025-09-11,2543,皇昌,747000,0,0,TWSE
2025-09-11,2545,皇翔,430469,0,0,TWSE
2025-09-11,2546,根基,163000,0,0,TWSE
2025-09-11,2547,日勝生,189000,1000,0,TWSE
2025-09-11,2548,華固,51600,0,0,TWSE
2025-09-11,2597,潤弘,220000,8000,0,TWSE
2025-09-11,2601,益航,306000,0,0,TWSE
2025-09-11,2603,長榮,2167565,270278,0,TWSE
2025-09-11,2605,新興,1374000,0,0,TWSE
2025-09-11,2606,裕民,451000,245860,0,TWSE
2025-09-11,2607,榮運,112000,208000,0,TWSE
2025-09-11,2608,嘉里大榮,1000,0,0,TWSE
2025-09-11,2609,陽明,8067811,2171058,0,TWSE
2025-09-11,2610,華航,16870469,1496713,0,TWSE
2025-09-11,2611,志信,184000,0,0,TWSE
2025-09-11,2612,中航,241000,0,0,TWSE
2025-09-11,2613,中櫃,179000,0,0,TWSE
2025-09-11,2614,東森,132541,0,0,TWSE
2025-09-11,2615,萬海,1856320,126789,0,TWSE
2025-09-11,2616,山隆,18000,0,0,TWSE
2025-09-11,2617,台航,399000,3000,0,TWSE
2025-09-11,2618,長榮航,42172724,6566576,0,TWSE
2025-09-11,2630,亞航,933120,0,0,TWSE
2025-09-11,2633,台灣高鐵,601000,19728,0,TWSE
2025-09-11,2634,漢翔,4543492,350000,0,TWSE
2025-09-11,2636,台驊控股,437196,0,0,TWSE
2025-09-11,2637,慧洋-KY,440975,11000,0,TWSE
2025-09-11,2642,宅配通,24258,0,0,TWSE
2025-09-11,2645,長榮航太,663165,140000,0,TWSE
2025-09-11,2646,星宇航空,1380000,0,0,TWSE
2025-09-11,2701,萬企,0,0,0,TWSE
2025-09-11,2702,華園,2000,0,0,TWSE
2025-09-11,2704,國賓,52000,0,0,TWSE
2025-09-11,2705,六福,15000,0,0,TWSE
2025-09-11,2706,第一店,24000,0,0,TWSE
2025-09-11,2707,晶華,56321,1260,0,TWSE
2025-09-11,2712,遠雄來,1000,0,0,TWSE
2025-09-11,2722,夏都,1000,0,0,TWSE
2025-09-11,2723,美食-KY,551000,0,0,TWSE
2025-09-11,2727,王品,69000,940,0,TWSE
2025-09-11,2731,雄獅,134000,500000,0,TWSE
2025-09-11,2739,寒舍,105000,0,0,TWSE
2025-09-11,2748,雲品,41000,0,0,TWSE
2025-09-11,2753,八方雲集,389000,0,0,TWSE
2025-09-11,2762,世界健身-KY,0,0,0,TWSE
2025-09-11,2801,彰銀,5854413,157399,0,TWSE
2025-09-11,2809,京城銀,1260960,40450,0,TWSE
2025-09-11,2812,台中銀,4389946,59909,0,TWSE
2025-09-11,2816,旺旺保,3000,0,0,TWSE
2025-09-11,2820,華票,889000,0,0,TWSE
2025-09-11,2832,台產,760000,0,0,TWSE
2025-09-11,2834,臺企銀,3811118,200813,0,TWSE
2025-09-11,2836,高雄銀,500030,0,0,TWSE
2025-09-11,2838,聯邦銀,664000,2000,0,TWSE
2025-09-11,2838A,聯邦銀甲特,7000,0,0,TWSE
2025-09-11,2845,遠東銀,2365000,51000,0,TWSE
2025-09-11,2849,安泰銀,12000,0,0,TWSE
2025-09-11,2850,新產,346000,205000,0,TWSE
2025-09-11,2851,中再保,1160000,0,0,TWSE
2025-09-11,2852,第一保,113000,5771,0,TWSE
2025-09-11,2855,統一證,38934,977000,0,TWSE
2025-09-11,2867,三商壽,3303000,0,0,TWSE
2025-09-11,2880,華南金,3331645,72000,0,TWSE
2025-09-11,2881,富邦金,1104588,22193,0,TWSE
2025-09-11,2881B,富邦金乙特,0,0,0,TWSE
2025-09-11,2882,國泰金,492384,544940,0,TWSE
2025-09-11,2882B,國泰金乙特,0,0,0,TWSE
2025-09-11,2883,凱基金,21524780,1699000,0,TWSE
2025-09-11,2883B,凱基金乙特,7000,350000,0,TWSE
2025-09-11,2884,玉山金,8498699,3647138,0,TWSE
2025-09-11,2885,元大金,3946305,98686,0,TWSE
2025-09-11,2886,兆豐金,6450075,552368,0,TWSE
2025-09-11,2887,台新新光金,5716413,1277000,0,TWSE
2025-09-11,2887E,台新新光戊特一,12000,0,0,TWSE
2025-09-11,2887I,台新新光辛特,249005,0,0,TWSE
2025-09-11,2889,國票金,798000,43000,0,TWSE
2025-09-11,2890,永豐金,17989826,5062652,0,TWSE
2025-09-11,2891,中信金,11718189,2237365,0,TWSE
2025-09-11,2891B,中信金乙特,0,0,0,TWSE
2025-09-11,2891C,中信金丙特,0,0,0,TWSE
2025-09-11,2892,第一金,2669502,398000,0,TWSE
2025-09-11,2897,王道銀行,529000,22000,0,TWSE
2025-09-11,2901,欣欣,1000,0,0,TWSE
2025-09-11,2903,遠百,1294000,0,0,TWSE
2025-09-11,2904,匯僑,2000,0,0,TWSE
2025-09-11,2905,三商,111000,0,0,TWSE
2025-09-11,2906,高林,2000,0,0,TWSE
2025-09-11,2908,特力,136000,0,0,TWSE
2025-09-11,2912,統一超,100154,141319,0,TWSE
2025-09-11,2913,農林,1923000,0,0,TWSE
2025-09-11,2915,潤泰全,251000,24000,0,TWSE
2025-09-11,2923,鼎固-KY,4000,0,0,TWSE
2025-09-11,2929,淘帝-KY,212000,0,0,TWSE
2025-09-11,2945,三商家購,1000,0,0,TWSE
2025-09-11,3002,歐格,11000,0,0,TWSE
2025-09-11,3003,健和興,51000,0,0,TWSE
2025-09-11,3004,豐達科,62237,25000,0,TWSE
2025-09-11,3005,神基,3062730,870780,0,TWSE
2025-09-11,3006,晶豪科,180744,0,0,TWSE
2025-09-11,3008,大立光,176186,24597,0,TWSE
2025-09-11,3010,華立,3000,0,0,TWSE
2025-09-11,3011,今皓,149000,0,0,TWSE
2025-09-11,3013,晟銘電,1698285,0,0,TWSE
2025-09-11,3014,聯陽,231000,24824,0,TWSE
2025-09-11,3015,全漢,348000,20000,0,TWSE
2025-09-11,3016,嘉晶,38000,0,0,TWSE
2025-09-11,3017,奇鋐,477653,408832,0,TWSE
2025-09-11,3019,亞光,198269,0,0,TWSE
2025-09-11,3021,鴻名,102000,0,0,TWSE
2025-09-11,3022,威強電,507000,4000,0,TWSE
2025-09-11,3023,信邦,129000,17000,0,TWSE
2025-09-11,3024,憶聲,44000,0,0,TWSE
2025-09-11,3025,星通,47000,0,0,TWSE
2025-09-11,3026,禾伸堂,52000,0,0,TWSE
2025-09-11,3027,盛達,29000,0,0,TWSE
2025-09-11,3028,增你強,64000,0,0,TWSE
2025-09-11,3029,零壹,162400,0,0,TWSE
2025-09-11,3030,德律,322970,0,0,TWSE
2025-09-11,3031,佰鴻,91000,0,0,TWSE
2025-09-11,3032,偉訓,71000,0,0,TWSE
2025-09-11,3033,威健,1054000,198267,0,TWSE
2025-09-11,3034,聯詠,537232,540426,0,TWSE
2025-09-11,3035,智原,1078000,5000,0,TWSE
2025-09-11,3036,文曄,2056995,675000,0,TWSE
2025-09-11,3037,欣興,7111688,429344,0,TWSE
2025-09-11,3038,全台,135000,2454,0,TWSE
2025-09-11,3040,遠見,226000,0,0,TWSE
2025-09-11,3041,揚智,84000,0,0,TWSE
2025-09-11,3042,晶技,167229,12070,0,TWSE
2025-09-11,3043,科風,4000,0,0,TWSE
2025-09-11,3044,健鼎,12637,128440,0,TWSE
2025-09-11,3045,台灣大,992920,80000,0,TWSE
2025-09-11,3046,建碁,169000,0,0,TWSE
2025-09-11,3047,訊舟,275000,0,0,TWSE
2025-09-11,3048,益登,339000,0,0,TWSE
2025-09-11,3049,精金,477000,0,0,TWSE
2025-09-11,3050,鈺德,235000,0,0,TWSE
2025-09-11,3051,力特,476000,0,0,TWSE
2025-09-11,3052,夆典,329000,0,0,TWSE
2025-09-11,3055,蔚華科,193000,0,0,TWSE
2025-09-11,3056,富華新,230000,0,0,TWSE
2025-09-11,3057,喬鼎,67000,0,0,TWSE
2025-09-11,3058,立德,67000,0,0,TWSE
2025-09-11,3059,華晶科,1129000,0,0,TWSE
2025-09-11,3060,銘異,288000,0,0,TWSE
2025-09-11,3062,建漢,844000,0,0,TWSE
2025-09-11,3090,日電貿,49000,4310,0,TWSE
2025-09-11,3092,鴻碩,243884,0,0,TWSE
2025-09-11,3094,聯傑,88000,0,0,TWSE
2025-09-11,3130,一零四,2999,0,0,TWSE
2025-09-11,3135,凌航,115000,0,0,TWSE
2025-09-11,3138,耀登,20000,0,0,TWSE
2025-09-11,3149,正達,718000,0,0,TWSE
2025-09-11,3150,鈺寶-創,7000,0,0,TWSE
2025-09-11,3167,大量,47495,25000,0,TWSE
2025-09-11,3189,景碩,360592,3000,0,TWSE
2025-09-11,3209,全科,181000,7581,0,TWSE
2025-09-11,3229,晟鈦,0,0,0,TWSE
2025-09-11,3231,緯創,14221565,2054582,0,TWSE
2025-09-11,3257,虹冠電,207000,0,0,TWSE
2025-09-11,3266,昇陽,4000,0,0,TWSE
2025-09-11,3296,勝德,105000,0,0,TWSE
2025-09-11,3305,昇貿,1246840,28000,0,TWSE
2025-09-11,3308,聯德,13000,0,0,TWSE
2025-09-11,3311,閎暉,158000,0,0,TWSE
2025-09-11,3312,弘憶股,81000,0,0,TWSE
2025-09-11,3338,泰碩,63304,0,0,TWSE
2025-09-11,3346,麗清,128000,0,0,TWSE
2025-09-11,3356,奇偶,145000,0,0,TWSE
2025-09-11,3376,新日興,273000,75000,0,TWSE
2025-09-11,3380,明泰,277000,20000,0,TWSE
2025-09-11,3406,玉晶光,699800,142000,0,TWSE
2025-09-11,3413,京鼎,187000,70000,0,TWSE
2025-09-11,3416,融程電,365920,0,0,TWSE
2025-09-11,3419,譁裕,39000,0,0,TWSE
2025-09-11,3432,台端,10000,0,0,TWSE
2025-09-11,3437,榮創,131000,0,0,TWSE
2025-09-11,3443,創意,556762,45956,0,TWSE
2025-09-11,3447,展達,432000,0,0,TWSE
2025-09-11,3450,聯鈞,2590,313000,0,TWSE
2025-09-11,3454,晶睿,122000,0,0,TWSE
2025-09-11,3481,群創,8726995,2344077,0,TWSE
2025-09-11,3494,誠研,2000,0,0,TWSE
2025-09-11,3501,維熹,65000,0,0,TWSE
2025-09-11,3504,揚明光,38000,0,0,TWSE
2025-09-11,3515,華擎,800790,40000,0,TWSE
2025-09-11,3518,柏騰,25000,0,0,TWSE
2025-09-11,3528,安馳,257000,0,0,TWSE
2025-09-11,3530,晶相光,21000,0,0,TWSE
2025-09-11,3532,台勝科,21000,0,0,TWSE
2025-09-11,3533,嘉澤,346049,3000,0,TWSE
2025-09-11,3535,晶彩科,18866,0,0,TWSE
2025-09-11,3543,州巧,11000,0,0,TWSE
2025-09-11,3545,敦泰,716200,0,0,TWSE
2025-09-11,3550,聯穎,83692,0,0,TWSE
2025-09-11,3557,嘉威,7000,0,0,TWSE
2025-09-11,3563,牧德,197924,0,0,TWSE
2025-09-11,3576,聯合再生,666000,0,0,TWSE
2025-09-11,3583,辛耘,36000,0,0,TWSE
2025-09-11,3588,通嘉,163000,0,0,TWSE
2025-09-11,3591,艾笛森,144000,0,0,TWSE
2025-09-11,3592,瑞鼎,76000,23258,0,TWSE
2025-09-11,3596,智易,70000,0,0,TWSE
2025-09-11,3605,宏致,938350,0,0,TWSE
2025-09-11,3607,谷崧,80000,0,0,TWSE
2025-09-11,3617,碩天,53000,92000,0,TWSE
2025-09-11,3622,洋華,114000,0,0,TWSE
2025-09-11,3645,達邁,257990,0,0,TWSE
2025-09-11,3652,精聯,22000,0,0,TWSE
2025-09-11,3653,健策,233784,307053,0,TWSE
2025-09-11,3661,世芯-KY,47207,103000,0,TWSE
2025-09-11,3665,貿聯-KY,23501,346000,0,TWSE
2025-09-11,3669,圓展,6000,0,0,TWSE
2025-09-11,3673,TPK-KY,526194,0,0,TWSE
2025-09-11,3679,新至陞,37000,0,0,TWSE
2025-09-11,3686,達能,2000,0,0,TWSE
2025-09-11,3694,海華,480988,0,0,TWSE
2025-09-11,3701,大眾控,501000,0,0,TWSE
2025-09-11,3702,大聯大,801134,1600000,0,TWSE
2025-09-11,3703,欣陸,198000,0,0,TWSE
2025-09-11,3704,合勤控,306000,0,0,TWSE
2025-09-11,3705,永信,832000,0,0,TWSE
2025-09-11,3706,神達,24800353,874000,0,TWSE
2025-09-11,3708,上緯投控,116865,0,0,TWSE
2025-09-11,3711,日月光投控,3015949,950669,0,TWSE
2025-09-11,3712,永崴投控,162000,6110,0,TWSE
2025-09-11,3714,富采,111000,0,0,TWSE
2025-09-11,3715,定穎投控,763999,100000,0,TWSE
2025-09-11,3716,中化控股,59000,0,0,TWSE
2025-09-11,3717,聯嘉投控,78000,0,0,TWSE
2025-09-11,4104,佳醫,128000,0,0,TWSE
2025-09-11,4106,雃博,3000,0,0,TWSE
2025-09-11,4108,懷特,120493,0,0,TWSE
2025-09-11,4119,旭富,97000,0,0,TWSE
2025-09-11,4133,亞諾法,3000,0,0,TWSE
2025-09-11,4137,麗豐-KY,21645,0,0,TWSE
2025-09-11,4142,國光生,1362000,0,0,TWSE
2025-09-11,4148,全宇生技-KY,5000,0,0,TWSE
2025-09-11,4155,訊映,28000,0,0,TWSE
2025-09-11,4164,承業醫,241000,0,0,TWSE
2025-09-11,4190,佐登-KY,3000,0,0,TWSE
2025-09-11,4306,炎洲,655904,0,0,TWSE
2025-09-11,4414,如興,80000,0,0,TWSE
2025-09-11,4426,利勤,8000,0,0,TWSE
2025-09-11,4438,廣越,1000,0,0,TWSE
2025-09-11,4439,冠星-KY,6000,0,0,TWSE
2025-09-11,4440,宜新實業,6000,0,0,TWSE
2025-09-11,4441,振大環球,38000,0,0,TWSE
2025-09-11,4526,東台,2191970,0,0,TWSE
2025-09-11,4532,瑞智,1347000,10650,0,TWSE
2025-09-11,4536,拓凱,359000,0,0,TWSE
2025-09-11,4540,全球傳動,42000,0,0,TWSE
2025-09-11,4545,銘鈺,20000,0,0,TWSE
2025-09-11,4551,智伸科,97926,79000,0,TWSE
2025-09-11,4552,力達-KY,22000,0,0,TWSE
2025-09-11,4555,氣立,210000,0,0,TWSE
2025-09-11,4557,永新-KY,215989,0,0,TWSE
2025-09-11,4560,強信-KY,9000,0,0,TWSE
2025-09-11,4562,穎漢,34000,0,0,TWSE
2025-09-11,4564,元翎,216000,0,0,TWSE
2025-09-11,4566,時碩工業,73000,0,0,TWSE
2025-09-11,4569,六方科-KY,26000,0,0,TWSE
2025-09-11,4571,鈞興-KY,153000,0,0,TWSE
2025-09-11,4572,駐龍,5000,0,0,TWSE
2025-09-11,4576,大銀微系統,314000,0,0,TWSE
2025-09-11,4583,台灣精銳,5248,0,0,TWSE
2025-09-11,4588,玖鼎電力,39000,0,0,TWSE
2025-09-11,4720,德淵,202000,2568,0,TWSE
2025-09-11,4722,國精化,2508000,0,0,TWSE
2025-09-11,4736,泰博,84000,0,0,TWSE
2025-09-11,4737,華廣,11001,0,0,TWSE
2025-09-11,4739,康普,136046,0,0,TWSE
2025-09-11,4746,台耀,259000,0,0,TWSE
2025-09-11,4755,三福化,73000,0,0,TWSE
2025-09-11,4763,材料*-KY,296000,159917,0,TWSE
2025-09-11,4766,南寶,229010,14850,0,TWSE
2025-09-11,4770,上品,325178,0,0,TWSE
2025-09-11,4771,望隼,52000,0,0,TWSE
2025-09-11,4904,遠傳,1227088,563000,0,TWSE
2025-09-11,4906,正文,80000,0,0,TWSE
2025-09-11,4912,聯德控股-KY,247875,0,0,TWSE
2025-09-11,4915,致伸,464000,184730,0,TWSE
2025-09-11,4916,事欣科,721962,0,0,TWSE
2025-09-11,4919,新唐,801000,3000,0,TWSE
2025-09-11,4927,泰鼎-KY,232000,0,0,TWSE
2025-09-11,4930,燦星網,1000,0,0,TWSE
2025-09-11,4934,太極,286000,0,0,TWSE
2025-09-11,4935,茂林-KY,22000,0,0,TWSE
2025-09-11,4938,和碩,366791,1321033,0,TWSE
2025-09-11,4942,嘉彰,165000,0,0,TWSE
2025-09-11,4949,有成精密,194050,0,0,TWSE
2025-09-11,4952,凌通,116000,0,0,TWSE
2025-09-11,4956,光鋐,206000,0,0,TWSE
2025-09-11,4958,臻鼎-KY,1838976,3994000,0,TWSE
2025-09-11,4960,誠美材,566000,0,0,TWSE
2025-09-11,4961,天鈺,297000,3000,0,TWSE
2025-09-11,4967,十銓,805000,0,0,TWSE
2025-09-11,4968,立積,187000,0,0,TWSE
2025-09-11,4976,佳凌,866000,0,0,TWSE
2025-09-11,4977,眾達-KY,340000,316000,0,TWSE
2025-09-11,4989,榮科,1126150,0,0,TWSE
2025-09-11,4994,傳奇,1000,0,0,TWSE
2025-09-11,4999,鑫禾,16000,0,0,TWSE
2025-09-11,5007,三星,4000,0,0,TWSE
2025-09-11,5203,訊連,53000,0,0,TWSE
2025-09-11,5215,科嘉-KY,3000,0,0,TWSE
2025-09-11,5222,全訊,420636,1000,0,TWSE
2025-09-11,5225,東科-KY,11000,0,0,TWSE
2025-09-11,5234,達興材料,115204,0,0,TWSE
2025-09-11,5243,乙盛-KY,195000,1000,0,TWSE
2025-09-11,5244,弘凱,185000,0,0,TWSE
2025-09-11,5258,虹堡,333000,0,0,TWSE
2025-09-11,5269,祥碩,172625,116000,0,TWSE
2025-09-11,5283,禾聯碩,116000,0,0,TWSE
2025-09-11,5284,jpp-KY,317975,0,0,TWSE
2025-09-11,5285,界霖,14000,0,0,TWSE
2025-09-11,5288,豐祥-KY,93000,0,0,TWSE
2025-09-11,5292,華懋,124000,0,0,TWSE
2025-09-11,5306,桂盟,266600,0,0,TWSE
2025-09-11,5388,中磊,32000,159000,0,TWSE
2025-09-11,5434,崇越,193000,54000,0,TWSE
2025-09-11,5469,瀚宇博,504000,0,0,TWSE
2025-09-11,5471,松翰,5000,0,0,TWSE
2025-09-11,5484,慧友,35000,0,0,TWSE
2025-09-11,5515,建國,62000,0,0,TWSE
2025-09-11,5519,隆大,12000,0,0,TWSE
2025-09-11,5521,工信,132000,0,0,TWSE
2025-09-11,5522,遠雄,552000,388000,0,TWSE
2025-09-11,5525,順天,14000,0,0,TWSE
2025-09-11,5531,鄉林,71000,0,0,TWSE
2025-09-11,5533,皇鼎,90000,0,0,TWSE
2025-09-11,5534,長虹,156000,100000,0,TWSE
2025-09-11,5538,東明-KY,0,0,0,TWSE
2025-09-11,5607,遠雄港,110000,0,0,TWSE
2025-09-11,5608,四維航,588000,0,0,TWSE
2025-09-11,5706,鳳凰,213454,0,0,TWSE
2025-09-11,5871,中租-KY,95725,302175,0,TWSE
2025-09-11,5876,上海商銀,3229252,2085953,0,TWSE
2025-09-11,5880,合庫金,118424,506464,0,TWSE
2025-09-11,5907,大洋-KY,59000,0,0,TWSE
2025-09-11,6005,群益證,1352000,728613,0,TWSE
2025-09-11,6024,群益期,138000,0,0,TWSE
2025-09-11,6108,競國,21000,0,0,TWSE
2025-09-11,6112,邁達特,737000,0,0,TWSE
2025-09-11,6115,鎰勝,4000,0,0,TWSE
2025-09-11,6116,彩晶,3589000,0,0,TWSE
2025-09-11,6117,迎廣,949199,0,0,TWSE
2025-09-11,6120,達運,284000,0,0,TWSE
2025-09-11,6128,上福,86000,0,0,TWSE
2025-09-11,6133,金橋,40000,0,0,TWSE
2025-09-11,6136,富爾特,8000,0,0,TWSE
2025-09-11,6139,亞翔,2330460,17000,0,TWSE
2025-09-11,6141,柏承,36000,0,0,TWSE
2025-09-11,6142,友勁,56000,0,0,TWSE
2025-09-11,6152,百一,163000,0,0,TWSE
2025-09-11,6153,嘉聯益,280000,0,0,TWSE
2025-09-11,6155,鈞寶,4000,0,0,TWSE
2025-09-11,6164,華興,83000,0,0,TWSE
2025-09-11,6165,浪凡,93980,0,0,TWSE
2025-09-11,6166,凌華,5000,0,0,TWSE
2025-09-11,6168,宏齊,445000,0,0,TWSE
2025-09-11,6176,瑞儀,55100,252086,0,TWSE
2025-09-11,6177,達麗,59968,521000,0,TWSE
2025-09-11,6183,關貿,2000,0,0,TWSE
2025-09-11,6184,大豐電,43000,0,0,TWSE
2025-09-11,6189,豐藝,393000,0,0,TWSE
2025-09-11,6191,精成科,539676,986956,0,TWSE
2025-09-11,6192,巨路,346000,0,0,TWSE
2025-09-11,6196,帆宣,318720,101000,0,TWSE
2025-09-11,6197,佳必琪,550858,255000,0,TWSE
2025-09-11,6201,亞弘電,2000,0,0,TWSE
2025-09-11,6202,盛群,423000,3000,0,TWSE
2025-09-11,6205,詮欣,52000,0,0,TWSE
2025-09-11,6206,飛捷,2200,312000,0,TWSE
2025-09-11,6209,今國光,511000,0,0,TWSE
2025-09-11,6213,聯茂,996000,20000,0,TWSE
2025-09-11,6214,精誠,78000,2282,0,TWSE
2025-09-11,6215,和椿,573032,0,0,TWSE
2025-09-11,6216,居易,57000,0,0,TWSE
2025-09-11,6224,聚鼎,19000,0,0,TWSE
2025-09-11,6226,光鼎,3000,0,0,TWSE
2025-09-11,6230,尼得科超眾,39000,0,0,TWSE
2025-09-11,6235,華孚,10000,0,0,TWSE
2025-09-11,6239,力成,2063303,531370,0,TWSE
2025-09-11,6243,迅杰,149000,0,0,TWSE
2025-09-11,6257,矽格,2089000,549070,0,TWSE
2025-09-11,6269,台郡,917000,0,0,TWSE
2025-09-11,6271,同欣電,219000,17000,0,TWSE
2025-09-11,6277,宏正,38000,0,0,TWSE
2025-09-11,6278,台表科,530000,437890,0,TWSE
2025-09-11,6281,全國電,43000,0,0,TWSE
2025-09-11,6282,康舒,914170,0,0,TWSE
2025-09-11,6283,淳安,126000,0,0,TWSE
2025-09-11,6285,啟碁,1043539,485188,0,TWSE
2025-09-11,6405,悅城,23000,0,0,TWSE
2025-09-11,6409,旭隼,40685,36,0,TWSE
2025-09-11,6412,群電,51978,88650,0,TWSE
2025-09-11,6414,樺漢,183000,21000,0,TWSE
2025-09-11,6415,矽力*-KY,273635,19000,0,TWSE
2025-09-11,6416,瑞祺電通,20000,0,0,TWSE
2025-09-11,6423,億而得-創,0,0,0,TWSE
2025-09-11,6426,統新,71000,0,0,TWSE
2025-09-11,6431,光麗-KY,1000,0,0,TWSE
2025-09-11,6438,迅得,305000,0,0,TWSE
